dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,metric_type,transaction_count,transaction_amount
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,hyderabad,5,TOTAL,5067,2446647.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,rangareddy,6,TOTAL,4821,2864273.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,jaipur,7,TOTAL,4630,2056318.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,medchal malkajgiri,8,TOTAL,4375,2393448.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,visakhapatnam,9,TOTAL,4006,2403199.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,district,kolkata,10,TOTAL,3750,2611912.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,560068,1,TOTAL,870,614123.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,421302,2,TOTAL,802,538000.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,700046,3,TOTAL,750,471141.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,201301,4,TOTAL,697,383781.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,560043,5,TOTAL,682,549677.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,500072,6,TOTAL,677,374999.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,560078,7,TOTAL,658,521459.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,410501,8,TOTAL,649,265413.0
top,insurance,,india,country,,2021,1,,,True,SUCCESS,1692610949866,data\top\insurance\country\india\2021\1.json,pincode,560091,9,TOTAL,648,492850.0
