dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,registered_users,app_opens
aggregated,user,,india,state,chandigarh,2021,3,,,True,SUCCESS,1634575153297,data\aggregated\user\country\india\state\chandigarh\2021\3.json,480463,6378807
aggregated,user,,india,state,chandigarh,2021,4,,,True,SUCCESS,1643295768460,data\aggregated\user\country\india\state\chandigarh\2021\4.json,512092,11603954
aggregated,user,,india,state,chandigarh,2022,1,,,True,SUCCESS,1651127668934,data\aggregated\user\country\india\state\chandigarh\2022\1.json,541549,2321685
aggregated,user,,india,state,chandigarh,2022,2,,,True,SUCCESS,1669732302999,data\aggregated\user\country\india\state\chandigarh\2022\2.json,569582,2285979
aggregated,user,,india,state,chandigarh,2022,3,,,True,SUCCESS,1669732434217,data\aggregated\user\country\india\state\chandigarh\2022\3.json,598698,2173356
aggregated,user,,india,state,chandigarh,2022,4,,,True,SUCCESS,1674558312986,data\aggregated\user\country\india\state\chandigarh\2022\4.json,627563,15308862
aggregated,user,,india,state,chandigarh,2023,1,,,True,SUCCESS,1692619131535,data\aggregated\user\country\india\state\chandigarh\2023\1.json,654522,2001065
aggregated,user,,india,state,chandigarh,2023,2,,,True,SUCCESS,1692619314152,data\aggregated\user\country\india\state\chandigarh\2023\2.json,678662,1978988
aggregated,user,,india,state,chandigarh,2023,3,,,True,SUCCESS,1697612141489,data\aggregated\user\country\india\state\chandigarh\2023\3.json,704144,1924922
aggregated,user,,india,state,chandigarh,2023,4,,,True,SUCCESS,1706092800078,data\aggregated\user\country\india\state\chandigarh\2023\4.json,727594,35719991
aggregated,user,,india,state,chandigarh,2024,1,,,True,SUCCESS,1714727687876,data\aggregated\user\country\india\state\chandigarh\2024\1.json,754849,2680802
aggregated,user,,india,state,chandigarh,2024,2,,,True,SUCCESS,1722517808040,data\aggregated\user\country\india\state\chandigarh\2024\2.json,782791,3351127
aggregated,user,,india,state,chandigarh,2024,3,,,True,SUCCESS,1739974335945,data\aggregated\user\country\india\state\chandigarh\2024\3.json,700398,3757821
aggregated,user,,india,state,chandigarh,2024,4,,,True,SUCCESS,1739974559055,data\aggregated\user\country\india\state\chandigarh\2024\4.json,721216,37265017
aggregated,user,,india,state,chhattisgarh,2018,1,,,True,SUCCESS,1630501494621,data\aggregated\user\country\india\state\chhattisgarh\2018\1.json,679263,0
aggregated,user,,india,state,chhattisgarh,2018,2,,,True,SUCCESS,1630501494943,data\aggregated\user\country\india\state\chhattisgarh\2018\2.json,950675,0
aggregated,user,,india,state,chhattisgarh,2018,3,,,True,SUCCESS,1630501495453,data\aggregated\user\country\india\state\chhattisgarh\2018\3.json,1217792,0
aggregated,user,,india,state,chhattisgarh,2018,4,,,True,SUCCESS,1630501495873,data\aggregated\user\country\india\state\chhattisgarh\2018\4.json,1579998,0
aggregated,user,,india,state,chhattisgarh,2019,1,,,True,SUCCESS,1630501496479,data\aggregated\user\country\india\state\chhattisgarh\2019\1.json,1908898,0
aggregated,user,,india,state,chhattisgarh,2019,2,,,True,SUCCESS,1630501496808,data\aggregated\user\country\india\state\chhattisgarh\2019\2.json,2191066,13206373
aggregated,user,,india,state,chhattisgarh,2019,3,,,True,SUCCESS,1630501497388,data\aggregated\user\country\india\state\chhattisgarh\2019\3.json,2435058,46362341
aggregated,user,,india,state,chhattisgarh,2019,4,,,True,SUCCESS,1630501497907,data\aggregated\user\country\india\state\chhattisgarh\2019\4.json,2725900,57278977
aggregated,user,,india,state,chhattisgarh,2020,1,,,True,SUCCESS,1630501498249,data\aggregated\user\country\india\state\chhattisgarh\2020\1.json,3016487,64224101
aggregated,user,,india,state,chhattisgarh,2020,2,,,True,SUCCESS,1630501498615,data\aggregated\user\country\india\state\chhattisgarh\2020\2.json,3401658,68493384
aggregated,user,,india,state,chhattisgarh,2020,3,,,True,SUCCESS,1630501499073,data\aggregated\user\country\india\state\chhattisgarh\2020\3.json,3799386,86918606
aggregated,user,,india,state,chhattisgarh,2020,4,,,True,SUCCESS,1630501499410,data\aggregated\user\country\india\state\chhattisgarh\2020\4.json,4190601,109900467
aggregated,user,,india,state,chhattisgarh,2021,1,,,True,SUCCESS,1630501499818,data\aggregated\user\country\india\state\chhattisgarh\2021\1.json,4514551,124648704
aggregated,user,,india,state,chhattisgarh,2021,2,,,True,SUCCESS,1630501500254,data\aggregated\user\country\india\state\chhattisgarh\2021\2.json,4837055,205784717
aggregated,user,,india,state,chhattisgarh,2021,3,,,True,SUCCESS,1634575168312,data\aggregated\user\country\india\state\chhattisgarh\2021\3.json,5206084,276486076
aggregated,user,,india,state,chhattisgarh,2021,4,,,True,SUCCESS,1643295782949,data\aggregated\user\country\india\state\chhattisgarh\2021\4.json,5565481,251752583
aggregated,user,,india,state,chhattisgarh,2022,1,,,True,SUCCESS,1651127683474,data\aggregated\user\country\india\state\chhattisgarh\2022\1.json,5916961,448503438
aggregated,user,,india,state,chhattisgarh,2022,2,,,True,SUCCESS,1669732318267,data\aggregated\user\country\india\state\chhattisgarh\2022\2.json,6238349,501411120
aggregated,user,,india,state,chhattisgarh,2022,3,,,True,SUCCESS,1669732449646,data\aggregated\user\country\india\state\chhattisgarh\2022\3.json,6562237,543206487
aggregated,user,,india,state,chhattisgarh,2022,4,,,True,SUCCESS,1674558328172,data\aggregated\user\country\india\state\chhattisgarh\2022\4.json,6846822,354976814
aggregated,user,,india,state,chhattisgarh,2023,1,,,True,SUCCESS,1692619147775,data\aggregated\user\country\india\state\chhattisgarh\2023\1.json,7159660,678798431
aggregated,user,,india,state,chhattisgarh,2023,2,,,True,SUCCESS,1692619329304,data\aggregated\user\country\india\state\chhattisgarh\2023\2.json,7469508,749111705
aggregated,user,,india,state,chhattisgarh,2023,3,,,True,SUCCESS,1697612158745,data\aggregated\user\country\india\state\chhattisgarh\2023\3.json,7779977,951586898
aggregated,user,,india,state,chhattisgarh,2023,4,,,True,SUCCESS,1706092816692,data\aggregated\user\country\india\state\chhattisgarh\2023\4.json,8057016,545124233
aggregated,user,,india,state,chhattisgarh,2024,1,,,True,SUCCESS,1714727703964,data\aggregated\user\country\india\state\chhattisgarh\2024\1.json,8394140,1290951432
aggregated,user,,india,state,chhattisgarh,2024,2,,,True,SUCCESS,1722517826108,data\aggregated\user\country\india\state\chhattisgarh\2024\2.json,8704757,1483224382
aggregated,user,,india,state,chhattisgarh,2024,3,,,True,SUCCESS,1739974353894,data\aggregated\user\country\india\state\chhattisgarh\2024\3.json,10290502,1469220234
aggregated,user,,india,state,chhattisgarh,2024,4,,,True,SUCCESS,1739974576230,data\aggregated\user\country\india\state\chhattisgarh\2024\4.json,10651135,869239311
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,,,True,SUCCESS,1630501494621,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\1.json,53258,0
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,,,True,SUCCESS,1630501494984,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\2.json,71458,0
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,,,True,SUCCESS,1630501495453,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\3.json,92107,0
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,,,True,SUCCESS,1630501495876,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\4.json,116511,0
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,,,True,SUCCESS,1630501496479,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\1.json,140532,0
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,,,True,SUCCESS,1630501496810,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\2.json,158580,860686
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,,,True,SUCCESS,1630501497432,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\3.json,176929,3126189
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,,,True,SUCCESS,1630501497908,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\4.json,197598,3770543
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,,,True,SUCCESS,1630501498250,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\1.json,218496,4195122
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,,,True,SUCCESS,1630501498615,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\2.json,244814,4505127
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,,,True,SUCCESS,1630501499075,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\3.json,267946,4421499
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,,,True,SUCCESS,1630501499454,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\4.json,296493,6196436
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,,,True,SUCCESS,1630501499818,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\1.json,321396,7302462
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,,,True,SUCCESS,1630501500253,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\2.json,344994,5062983
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,,,True,SUCCESS,1634575135783,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\3.json,371874,7162734
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,,,True,SUCCESS,1643295750681,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\4.json,398963,15009455
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,,,True,SUCCESS,1651127651051,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\1.json,424570,3910792
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,,,True,SUCCESS,1669732283202,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\2.json,449016,3886292
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,3,,,True,SUCCESS,1669732414779,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\3.json,474807,3837881
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,,,True,SUCCESS,1674558293588,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\4.json,500125,24066770
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,,,True,SUCCESS,1692619113579,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\1.json,524617,4471284
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,,,True,SUCCESS,1692619295126,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\2.json,546364,4086025
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,3,,,True,SUCCESS,1697612118506,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\3.json,569035,4449513
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,,,True,SUCCESS,1706092777104,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\4.json,590760,36579378
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,1,,,True,SUCCESS,1714727667231,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\1.json,615863,5967100
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,2,,,True,SUCCESS,1722517783984,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\2.json,640724,7489619
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,3,,,True,SUCCESS,1739974312683,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\3.json,627815,5429299
aggregated,user,,india,state,dadra-&-nagar-haveli-&-daman-&-diu,2024,4,,,True,SUCCESS,1739974536084,data\aggregated\user\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\4.json,644550,41947714
aggregated,user,,india,state,delhi,2018,1,,,True,SUCCESS,1630501494620,data\aggregated\user\country\india\state\delhi\2018\1.json,2087022,0
aggregated,user,,india,state,delhi,2018,2,,,True,SUCCESS,1630501494984,data\aggregated\user\country\india\state\delhi\2018\2.json,2756141,0
aggregated,user,,india,state,delhi,2018,3,,,True,SUCCESS,1630501495453,data\aggregated\user\country\india\state\delhi\2018\3.json,3504911,0
aggregated,user,,india,state,delhi,2018,4,,,True,SUCCESS,1630501495917,data\aggregated\user\country\india\state\delhi\2018\4.json,4630313,0
aggregated,user,,india,state,delhi,2019,1,,,True,SUCCESS,1630501496479,data\aggregated\user\country\india\state\delhi\2019\1.json,5499263,0
aggregated,user,,india,state,delhi,2019,2,,,True,SUCCESS,1630501496811,data\aggregated\user\country\india\state\delhi\2019\2.json,6165448,43731570
aggregated,user,,india,state,delhi,2019,3,,,True,SUCCESS,1630501497432,data\aggregated\user\country\india\state\delhi\2019\3.json,6782286,163381027
aggregated,user,,india,state,delhi,2019,4,,,True,SUCCESS,1630501497908,data\aggregated\user\country\india\state\delhi\2019\4.json,7289883,172682671
aggregated,user,,india,state,delhi,2020,1,,,True,SUCCESS,1630501498303,data\aggregated\user\country\india\state\delhi\2020\1.json,7826197,178263986
aggregated,user,,india,state,delhi,2020,2,,,True,SUCCESS,1630501498615,data\aggregated\user\country\india\state\delhi\2020\2.json,8391139,142852253
aggregated,user,,india,state,delhi,2020,3,,,True,SUCCESS,1630501499075,data\aggregated\user\country\india\state\delhi\2020\3.json,9044174,190025029
aggregated,user,,india,state,delhi,2020,4,,,True,SUCCESS,1630501499454,data\aggregated\user\country\india\state\delhi\2020\4.json,9747968,243433752
aggregated,user,,india,state,delhi,2021,1,,,True,SUCCESS,1630501499820,data\aggregated\user\country\india\state\delhi\2021\1.json,10467210,281201600
aggregated,user,,india,state,delhi,2021,2,,,True,SUCCESS,1630501500298,data\aggregated\user\country\india\state\delhi\2021\2.json,11182699,164997774
aggregated,user,,india,state,delhi,2021,3,,,True,SUCCESS,1634575174962,data\aggregated\user\country\india\state\delhi\2021\3.json,11980061,223844376
aggregated,user,,india,state,delhi,2021,4,,,True,SUCCESS,1643295789837,data\aggregated\user\country\india\state\delhi\2021\4.json,12785127,345669353
aggregated,user,,india,state,delhi,2022,1,,,True,SUCCESS,1651127690262,data\aggregated\user\country\india\state\delhi\2022\1.json,13539197,57524153
aggregated,user,,india,state,delhi,2022,2,,,True,SUCCESS,1669732325452,data\aggregated\user\country\india\state\delhi\2022\2.json,14260143,52553080
aggregated,user,,india,state,delhi,2022,3,,,True,SUCCESS,1669732456853,data\aggregated\user\country\india\state\delhi\2022\3.json,15009523,49919498
aggregated,user,,india,state,delhi,2022,4,,,True,SUCCESS,1674558335390,data\aggregated\user\country\india\state\delhi\2022\4.json,15764149,401864749
aggregated,user,,india,state,delhi,2023,1,,,True,SUCCESS,1692619154576,data\aggregated\user\country\india\state\delhi\2023\1.json,16480011,51049789
aggregated,user,,india,state,delhi,2023,2,,,True,SUCCESS,1692619336688,data\aggregated\user\country\india\state\delhi\2023\2.json,17103089,51415039
aggregated,user,,india,state,delhi,2023,3,,,True,SUCCESS,1697612167250,data\aggregated\user\country\india\state\delhi\2023\3.json,17747167,49593289
aggregated,user,,india,state,delhi,2023,4,,,True,SUCCESS,1706092825564,data\aggregated\user\country\india\state\delhi\2023\4.json,18363626,738806624
aggregated,user,,india,state,delhi,2024,1,,,True,SUCCESS,1714727711710,data\aggregated\user\country\india\state\delhi\2024\1.json,19067147,80302941
aggregated,user,,india,state,delhi,2024,2,,,True,SUCCESS,1722517834707,data\aggregated\user\country\india\state\delhi\2024\2.json,19789096,99756459
aggregated,user,,india,state,delhi,2024,3,,,True,SUCCESS,1739974362526,data\aggregated\user\country\india\state\delhi\2024\3.json,18444617,111680825
aggregated,user,,india,state,delhi,2024,4,,,True,SUCCESS,1739974584544,data\aggregated\user\country\india\state\delhi\2024\4.json,18900488,952556492
aggregated,user,,india,state,goa,2018,1,,,True,SUCCESS,1630501494622,data\aggregated\user\country\india\state\goa\2018\1.json,91936,0
aggregated,user,,india,state,goa,2018,2,,,True,SUCCESS,1630501494984,data\aggregated\user\country\india\state\goa\2018\2.json,122174,0
aggregated,user,,india,state,goa,2018,3,,,True,SUCCESS,1630501495454,data\aggregated\user\country\india\state\goa\2018\3.json,153802,0
aggregated,user,,india,state,goa,2018,4,,,True,SUCCESS,1630501495917,data\aggregated\user\country\india\state\goa\2018\4.json,195350,0
aggregated,user,,india,state,goa,2019,1,,,True,SUCCESS,1630501496479,data\aggregated\user\country\india\state\goa\2019\1.json,238152,0
aggregated,user,,india,state,goa,2019,2,,,True,SUCCESS,1630501496810,data\aggregated\user\country\india\state\goa\2019\2.json,278940,1352232
aggregated,user,,india,state,goa,2019,3,,,True,SUCCESS,1630501497554,data\aggregated\user\country\india\state\goa\2019\3.json,317194,4753892
aggregated,user,,india,state,goa,2019,4,,,True,SUCCESS,1630501497908,data\aggregated\user\country\india\state\goa\2019\4.json,353546,6290543
aggregated,user,,india,state,goa,2020,1,,,True,SUCCESS,1630501498303,data\aggregated\user\country\india\state\goa\2020\1.json,391900,7147233
aggregated,user,,india,state,goa,2020,2,,,True,SUCCESS,1630501498615,data\aggregated\user\country\india\state\goa\2020\2.json,430639,5310126
aggregated,user,,india,state,goa,2020,3,,,True,SUCCESS,1630501499076,data\aggregated\user\country\india\state\goa\2020\3.json,474962,6129766
aggregated,user,,india,state,goa,2020,4,,,True,SUCCESS,1630501499454,data\aggregated\user\country\india\state\goa\2020\4.json,527584,10991118
aggregated,user,,india,state,goa,2021,1,,,True,SUCCESS,1630501499820,data\aggregated\user\country\india\state\goa\2021\1.json,570035,15467672
aggregated,user,,india,state,goa,2021,2,,,True,SUCCESS,1630501500298,data\aggregated\user\country\india\state\goa\2021\2.json,609106,12710361
aggregated,user,,india,state,goa,2021,3,,,True,SUCCESS,1634575169162,data\aggregated\user\country\india\state\goa\2021\3.json,653458,16575111
aggregated,user,,india,state,goa,2021,4,,,True,SUCCESS,1643295784018,data\aggregated\user\country\india\state\goa\2021\4.json,697178,28288254
aggregated,user,,india,state,goa,2022,1,,,True,SUCCESS,1651127684386,data\aggregated\user\country\india\state\goa\2022\1.json,738628,18678798
aggregated,user,,india,state,goa,2022,2,,,True,SUCCESS,1669732319440,data\aggregated\user\country\india\state\goa\2022\2.json,777779,19062157
aggregated,user,,india,state,goa,2022,3,,,True,SUCCESS,1669732450880,data\aggregated\user\country\india\state\goa\2022\3.json,817830,19712764
aggregated,user,,india,state,goa,2022,4,,,True,SUCCESS,1674558329301,data\aggregated\user\country\india\state\goa\2022\4.json,855202,43005212
aggregated,user,,india,state,goa,2023,1,,,True,SUCCESS,1692619148747,data\aggregated\user\country\india\state\goa\2023\1.json,892185,22829931
aggregated,user,,india,state,goa,2023,2,,,True,SUCCESS,1692619330729,data\aggregated\user\country\india\state\goa\2023\2.json,926020,20219644
aggregated,user,,india,state,goa,2023,3,,,True,SUCCESS,1697612160651,data\aggregated\user\country\india\state\goa\2023\3.json,961831,24017714
aggregated,user,,india,state,goa,2023,4,,,True,SUCCESS,1706092818610,data\aggregated\user\country\india\state\goa\2023\4.json,995923,64868903
aggregated,user,,india,state,goa,2024,1,,,True,SUCCESS,1714727705390,data\aggregated\user\country\india\state\goa\2024\1.json,1035050,31168316
aggregated,user,,india,state,goa,2024,2,,,True,SUCCESS,1722517827811,data\aggregated\user\country\india\state\goa\2024\2.json,1073516,21359943
aggregated,user,,india,state,goa,2024,3,,,True,SUCCESS,1739974355711,data\aggregated\user\country\india\state\goa\2024\3.json,1114034,49958844
aggregated,user,,india,state,goa,2024,4,,,True,SUCCESS,1739974578108,data\aggregated\user\country\india\state\goa\2024\4.json,1143332,78430745
aggregated,user,,india,state,gujarat,2018,1,,,True,SUCCESS,1630501494656,data\aggregated\user\country\india\state\gujarat\2018\1.json,2690048,0
aggregated,user,,india,state,gujarat,2018,2,,,True,SUCCESS,1630501494985,data\aggregated\user\country\india\state\gujarat\2018\2.json,3565825,0
aggregated,user,,india,state,gujarat,2018,3,,,True,SUCCESS,1630501495457,data\aggregated\user\country\india\state\gujarat\2018\3.json,4433183,0
aggregated,user,,india,state,gujarat,2018,4,,,True,SUCCESS,1630501495918,data\aggregated\user\country\india\state\gujarat\2018\4.json,5579040,0
aggregated,user,,india,state,gujarat,2019,1,,,True,SUCCESS,1630501496479,data\aggregated\user\country\india\state\gujarat\2019\1.json,6652536,0
aggregated,user,,india,state,gujarat,2019,2,,,True,SUCCESS,1630501497074,data\aggregated\user\country\india\state\gujarat\2019\2.json,7574645,34890301
aggregated,user,,india,state,gujarat,2019,3,,,True,SUCCESS,1630501497554,data\aggregated\user\country\india\state\gujarat\2019\3.json,8429299,129441484
aggregated,user,,india,state,gujarat,2019,4,,,True,SUCCESS,1630501497913,data\aggregated\user\country\india\state\gujarat\2019\4.json,9323799,147973757
aggregated,user,,india,state,gujarat,2020,1,,,True,SUCCESS,1630501498303,data\aggregated\user\country\india\state\gujarat\2020\1.json,10259843,165605122
aggregated,user,,india,state,gujarat,2020,2,,,True,SUCCESS,1630501498620,data\aggregated\user\country\india\state\gujarat\2020\2.json,11392657,155264359
aggregated,user,,india,state,gujarat,2020,3,,,True,SUCCESS,1630501499117,data\aggregated\user\country\india\state\gujarat\2020\3.json,12467847,184402472
aggregated,user,,india,state,gujarat,2020,4,,,True,SUCCESS,1630501499455,data\aggregated\user\country\india\state\gujarat\2020\4.json,13605203,230497353
aggregated,user,,india,state,gujarat,2021,1,,,True,SUCCESS,1630501499826,data\aggregated\user\country\india\state\gujarat\2021\1.json,14670126,264732874
aggregated,user,,india,state,gujarat,2021,2,,,True,SUCCESS,1630501500298,data\aggregated\user\country\india\state\gujarat\2021\2.json,15735981,282432543
aggregated,user,,india,state,gujarat,2021,3,,,True,SUCCESS,1634575160836,data\aggregated\user\country\india\state\gujarat\2021\3.json,16946761,379987151
aggregated,user,,india,state,gujarat,2021,4,,,True,SUCCESS,1643295776005,data\aggregated\user\country\india\state\gujarat\2021\4.json,18139201,487846209
aggregated,user,,india,state,gujarat,2022,1,,,True,SUCCESS,1651127676481,data\aggregated\user\country\india\state\gujarat\2022\1.json,19265314,521776939
aggregated,user,,india,state,gujarat,2022,2,,,True,SUCCESS,1669732310954,data\aggregated\user\country\india\state\gujarat\2022\2.json,20321596,609943436
aggregated,user,,india,state,gujarat,2022,3,,,True,SUCCESS,1669732442079,data\aggregated\user\country\india\state\gujarat\2022\3.json,21394721,699121904
aggregated,user,,india,state,gujarat,2022,4,,,True,SUCCESS,1674558320928,data\aggregated\user\country\india\state\gujarat\2022\4.json,22412353,790984595
aggregated,user,,india,state,gujarat,2023,1,,,True,SUCCESS,1692619139062,data\aggregated\user\country\india\state\gujarat\2023\1.json,23436230,918468944
aggregated,user,,india,state,gujarat,2023,2,,,True,SUCCESS,1692619322046,data\aggregated\user\country\india\state\gujarat\2023\2.json,24396768,1057626015
aggregated,user,,india,state,gujarat,2023,3,,,True,SUCCESS,1697612150398,data\aggregated\user\country\india\state\gujarat\2023\3.json,25383429,1679035143
aggregated,user,,india,state,gujarat,2023,4,,,True,SUCCESS,1706092808803,data\aggregated\user\country\india\state\gujarat\2023\4.json,26312655,1950081065
aggregated,user,,india,state,gujarat,2024,1,,,True,SUCCESS,1714727696113,data\aggregated\user\country\india\state\gujarat\2024\1.json,27381972,2391800188
aggregated,user,,india,state,gujarat,2024,2,,,True,SUCCESS,1722517817422,data\aggregated\user\country\india\state\gujarat\2024\2.json,28439885,2418997443
aggregated,user,,india,state,gujarat,2024,3,,,True,SUCCESS,1739974345259,data\aggregated\user\country\india\state\gujarat\2024\3.json,29082108,2873083540
aggregated,user,,india,state,gujarat,2024,4,,,True,SUCCESS,1739974567882,data\aggregated\user\country\india\state\gujarat\2024\4.json,29861641,2406424143
aggregated,user,,india,state,haryana,2018,1,,,True,SUCCESS,1630501494656,data\aggregated\user\country\india\state\haryana\2018\1.json,1847357,0
aggregated,user,,india,state,haryana,2018,2,,,True,SUCCESS,1630501494988,data\aggregated\user\country\india\state\haryana\2018\2.json,2447221,0
aggregated,user,,india,state,haryana,2018,3,,,True,SUCCESS,1630501495490,data\aggregated\user\country\india\state\haryana\2018\3.json,3020398,0
aggregated,user,,india,state,haryana,2018,4,,,True,SUCCESS,1630501495918,data\aggregated\user\country\india\state\haryana\2018\4.json,3793079,0
aggregated,user,,india,state,haryana,2019,1,,,True,SUCCESS,1630501496481,data\aggregated\user\country\india\state\haryana\2019\1.json,4538767,0
aggregated,user,,india,state,haryana,2019,2,,,True,SUCCESS,1630501496895,data\aggregated\user\country\india\state\haryana\2019\2.json,5178030,31929195
aggregated,user,,india,state,haryana,2019,3,,,True,SUCCESS,1630501497554,data\aggregated\user\country\india\state\haryana\2019\3.json,5783752,118332587
aggregated,user,,india,state,haryana,2019,4,,,True,SUCCESS,1630501497948,data\aggregated\user\country\india\state\haryana\2019\4.json,6366679,136721888
aggregated,user,,india,state,haryana,2020,1,,,True,SUCCESS,1630501498304,data\aggregated\user\country\india\state\haryana\2020\1.json,7018770,157793468
aggregated,user,,india,state,haryana,2020,2,,,True,SUCCESS,1630501498619,data\aggregated\user\country\india\state\haryana\2020\2.json,7682878,143650123
aggregated,user,,india,state,haryana,2020,3,,,True,SUCCESS,1630501499117,data\aggregated\user\country\india\state\haryana\2020\3.json,8398816,188614769
aggregated,user,,india,state,haryana,2020,4,,,True,SUCCESS,1630501499455,data\aggregated\user\country\india\state\haryana\2020\4.json,9129873,236101307
aggregated,user,,india,state,haryana,2021,1,,,True,SUCCESS,1630501499859,data\aggregated\user\country\india\state\haryana\2021\1.json,9827905,266686683
aggregated,user,,india,state,haryana,2021,2,,,True,SUCCESS,1630501500300,data\aggregated\user\country\india\state\haryana\2021\2.json,10530594,234052506
aggregated,user,,india,state,haryana,2021,3,,,True,SUCCESS,1634575137243,data\aggregated\user\country\india\state\haryana\2021\3.json,11325336,296884105
aggregated,user,,india,state,haryana,2021,4,,,True,SUCCESS,1643295752309,data\aggregated\user\country\india\state\haryana\2021\4.json,12116439,442176987
aggregated,user,,india,state,haryana,2022,1,,,True,SUCCESS,1651127652431,data\aggregated\user\country\india\state\haryana\2022\1.json,12866988,217228467
aggregated,user,,india,state,haryana,2022,2,,,True,SUCCESS,1669732285168,data\aggregated\user\country\india\state\haryana\2022\2.json,13576065,236091309
aggregated,user,,india,state,haryana,2022,3,,,True,SUCCESS,1669732416565,data\aggregated\user\country\india\state\haryana\2022\3.json,14303933,265475161
aggregated,user,,india,state,haryana,2022,4,,,True,SUCCESS,1674558295423,data\aggregated\user\country\india\state\haryana\2022\4.json,14994944,556898878
aggregated,user,,india,state,haryana,2023,1,,,True,SUCCESS,1692619114932,data\aggregated\user\country\india\state\haryana\2023\1.json,15688161,264946266
