dataset,product,view,country,source_level,source_state,year,quarter,from_timestamp,to_timestamp,success,code,response_timestamp,source_file,entity_level,entity_name,rank,registered_users
top,user,,india,state,lakshadweep,2019,4,,,True,SUCCESS,1630501498004,data\top\user\country\india\state\lakshadweep\2019\4.json,pincode,682552,4,212
top,user,,india,state,lakshadweep,2019,4,,,True,SUCCESS,1630501498004,data\top\user\country\india\state\lakshadweep\2019\4.json,pincode,682559,5,195
top,user,,india,state,lakshadweep,2019,4,,,True,SUCCESS,1630501498004,data\top\user\country\india\state\lakshadweep\2019\4.json,pincode,682556,6,193
top,user,,india,state,lakshadweep,2019,4,,,True,SUCCESS,1630501498004,data\top\user\country\india\state\lakshadweep\2019\4.json,pincode,682554,7,77
top,user,,india,state,lakshadweep,2019,4,,,True,SUCCESS,1630501498004,data\top\user\country\india\state\lakshadweep\2019\4.json,pincode,682558,8,10
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,district,lakshadweep,1,2772
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682555,1,1032
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682551,2,633
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682557,3,332
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682552,4,248
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682556,5,227
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682559,6,200
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682554,7,89
top,user,,india,state,lakshadweep,2020,1,,,True,SUCCESS,1630501498354,data\top\user\country\india\state\lakshadweep\2020\1.json,pincode,682558,8,11
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,district,lakshadweep,1,3187
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682555,1,1178
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682551,2,744
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682557,3,376
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682552,4,274
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682556,5,271
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682559,6,207
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682554,7,121
top,user,,india,state,lakshadweep,2020,2,,,True,SUCCESS,1630501498674,data\top\user\country\india\state\lakshadweep\2020\2.json,pincode,682558,8,16
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,district,lakshadweep,1,3644
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682555,1,1334
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682551,2,866
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682557,3,429
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682552,4,323
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682556,5,311
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682559,6,220
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682554,7,142
top,user,,india,state,lakshadweep,2020,3,,,True,SUCCESS,1630501499173,data\top\user\country\india\state\lakshadweep\2020\3.json,pincode,682558,8,19
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,district,lakshadweep,1,4179
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682555,1,1530
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682551,2,981
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682557,3,480
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682552,4,388
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682556,5,354
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682559,6,256
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682554,7,168
top,user,,india,state,lakshadweep,2020,4,,,True,SUCCESS,1630501499506,data\top\user\country\india\state\lakshadweep\2020\4.json,pincode,682558,8,22
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,district,lakshadweep,1,4577
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682555,1,1664
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682551,2,1083
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682557,3,524
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682552,4,427
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682556,5,396
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682559,6,276
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682554,7,181
top,user,,india,state,lakshadweep,2021,1,,,True,SUCCESS,1630501499918,data\top\user\country\india\state\lakshadweep\2021\1.json,pincode,682558,8,26
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,district,lakshadweep,1,4896
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682555,1,1780
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682551,2,1154
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682557,3,559
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682552,4,463
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682556,5,424
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682559,6,295
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682554,7,194
top,user,,india,state,lakshadweep,2021,2,,,True,SUCCESS,1630501500350,data\top\user\country\india\state\lakshadweep\2021\2.json,pincode,682558,8,27
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,district,lakshadweep,1,5287
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682555,1,1914
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682551,2,1237
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682557,3,607
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682552,4,504
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682556,5,461
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682559,6,321
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682554,7,212
top,user,,india,state,lakshadweep,2021,3,,,True,SUCCESS,1634575129333,data\top\user\country\india\state\lakshadweep\2021\3.json,pincode,682558,8,31
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,district,lakshadweep,1,5638
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682555,1,2037
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682551,2,1321
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682557,3,654
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682552,4,536
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682556,5,486
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682559,6,339
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682554,7,233
top,user,,india,state,lakshadweep,2021,4,,,True,SUCCESS,1643295744103,data\top\user\country\india\state\lakshadweep\2021\4.json,pincode,682558,8,32
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,district,lakshadweep,1,5990
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682555,1,2165
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682551,2,1400
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682557,3,692
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682552,4,570
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682556,5,519
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682559,6,363
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682554,7,246
top,user,,india,state,lakshadweep,2022,1,,,True,SUCCESS,1651127644275,data\top\user\country\india\state\lakshadweep\2022\1.json,pincode,682558,8,35
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,district,lakshadweep,1,6327
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682555,1,2279
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682551,2,1473
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682557,3,732
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682552,4,609
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682556,5,558
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682559,6,379
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682554,7,261
top,user,,india,state,lakshadweep,2022,2,,,True,SUCCESS,1669732276367,data\top\user\country\india\state\lakshadweep\2022\2.json,pincode,682558,8,36
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,district,lakshadweep,1,6645
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682555,1,2391
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682551,2,1555
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682557,3,766
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682552,4,642
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682556,5,592
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682559,6,389
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682554,7,273
top,user,,india,state,lakshadweep,2022,3,,,True,SUCCESS,1669732407747,data\top\user\country\india\state\lakshadweep\2022\3.json,pincode,682558,8,37
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,district,lakshadweep,1,6961
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682555,1,2520
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682551,2,1627
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682557,3,797
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682552,4,675
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682556,5,609
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682559,6,409
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682554,7,285
top,user,,india,state,lakshadweep,2022,4,,,True,SUCCESS,1674558286687,data\top\user\country\india\state\lakshadweep\2022\4.json,pincode,682558,8,39
top,user,,india,state,lakshadweep,2023,1,,,True,SUCCESS,1692619106915,data\top\user\country\india\state\lakshadweep\2023\1.json,district,lakshadweep,1,7267
top,user,,india,state,lakshadweep,2023,1,,,True,SUCCESS,1692619106915,data\top\user\country\india\state\lakshadweep\2023\1.json,pincode,682555,1,2629
top,user,,india,state,lakshadweep,2023,1,,,True,SUCCESS,1692619106915,data\top\user\country\india\state\lakshadweep\2023\1.json,pincode,682551,2,1697
